championName,itemId,itemName,winCount,totalCount,winRatio
Soraka,1004,"Faerie Charm",15,40,0.3750
Soraka,1001,Boots,13,37,0.3514
Soraka,3211,"Spectre's Cowl",1,3,0.3333
Soraka,4642,"Bandleglass Mirror",12,44,0.2727
Soraka,1057,"Negatron Cloak",3,11,0.2727
Soraka,3117,"Mobility Boots",2,8,0.2500
Soraka,4643,"Vigilant Wardstone",1,4,0.2500
Soraka,1029,"Cloth Armor",2,11,0.1818
Soraka,3859,"Targon's Buckler",1,6,0.1667
Soraka,3851,Frostfang,7,50,0.1400
Swain,3102,"Banshee's Veil",2,2,1.0000
Swain,3057,Sheen,1,1,1.0000
Swain,4005,"Imperial Mandate",4,4,1.0000
Swain,3041,"Mejai's Soulstealer",6,6,1.0000
Swain,4643,"Vigilant Wardstone",2,2,1.0000
Swain,3850,"Spellthief's Edge",1,1,1.0000
Swain,3009,"Boots of Swiftness",1,1,1.0000
Swain,4637,"Demonic Embrace",40,53,0.7547
Swain,3089,"Rabadon's Deathcap",3,4,0.7500
Swain,3165,Morellonomicon,33,48,0.6875
Swain,1058,"Needlessly Large Rod",11,16,0.6875
Swain,4630,"Blighting Jewel",4,6,0.6667
Swain,3116,"Rylai's Crystal Scepter",4,6,0.6667
Swain,2421,"Broken Stopwatch",16,24,0.6667
Swain,1082,"Dark Seal",58,89,0.6517
Swain,3191,"Seeker's Armguard",16,26,0.6154
Swain,3158,"Ionian Boots of Lucidity",8,13,0.6154
Swain,3135,"Void Staff",3,5,0.6000
Swain,3157,"Zhonya's Hourglass",109,182,0.5989
Swain,6656,Everfrost,13,22,0.5909
Swain,2420,Stopwatch,7,12,0.5833
Swain,1028,"Ruby Crystal",7,12,0.5833
Swain,3020,"Sorcerer's Shoes",103,178,0.5787
Swain,3111,"Mercury's Treads",21,37,0.5676
Swain,6653,"Liandry's Anguish",130,230,0.5652
Swain,1011,"Giant's Belt",24,43,0.5581
Swain,3853,"Shard of True Ice",29,55,0.5273
Swain,4632,"Verdant Barrier",1,2,0.5000
Swain,6655,"Luden's Tempest",1,2,0.5000
Swain,3916,"Oblivion Orb",26,56,0.4643
Swain,3047,"Plated Steelcaps",13,28,0.4643
Swain,1026,"Blasting Wand",14,31,0.4516
Swain,1029,"Cloth Armor",4,9,0.4444
Swain,2424,"Broken Stopwatch",5,12,0.4167
Swain,1052,"Amplifying Tome",16,41,0.3902
Swain,3067,Kindlegem,1,3,0.3333
Swain,3859,"Targon's Buckler",1,3,0.3333
Swain,1001,Boots,7,27,0.2593
Swain,3860,"Bulwark of the Mountain",1,4,0.2500
Swain,3108,"Fiendish Codex",6,27,0.2222
Swain,3802,"Lost Chapter",4,20,0.2000
Sylas,3046,"Phantom Dancer",1,1,1.0000
Sylas,3031,"Infinity Edge",1,1,1.0000
Sylas,3026,"Guardian Angel",1,1,1.0000
Sylas,3001,"Abyssal Mask",1,1,1.0000
Sylas,6671,Galeforce,1,1,1.0000
Sylas,3145,"Hextech Alternator",1,1,1.0000
Sylas,3113,"Aether Wisp",4,4,1.0000
Sylas,3042,Muramana,3,3,1.0000
Sylas,3100,"Lich Bane",2,2,1.0000
Sylas,3858,"Relic Shield",1,1,1.0000
Sylas,3117,"Mobility Boots",1,1,1.0000
Sylas,3143,"Randuin's Omen",1,1,1.0000
Sylas,4005,"Imperial Mandate",1,1,1.0000
Sylas,3041,"Mejai's Soulstealer",237,288,0.8229
Sylas,3860,"Bulwark of the Mountain",6,8,0.7500
Sylas,4637,"Demonic Embrace",3,4,0.7500
Sylas,3082,"Warden's Mail",2,3,0.6667
Sylas,4636,"Night Harvester",4,6,0.6667
Sylas,3089,"Rabadon's Deathcap",98,147,0.6667
Sylas,4629,"Cosmic Drive",408,655,0.6229
Sylas,3076,"Bramble Vest",16,26,0.6154
Sylas,3102,"Banshee's Veil",32,52,0.6154
Sylas,3110,"Frozen Heart",3,5,0.6000
Sylas,4630,"Blighting Jewel",24,41,0.5854
Sylas,3020,"Sorcerer's Shoes",35,61,0.5738
Sylas,3165,Morellonomicon,71,126,0.5635
Sylas,1011,"Giant's Belt",5,9,0.5556
Sylas,3111,"Mercury's Treads",72,130,0.5538
Sylas,1058,"Needlessly Large Rod",131,237,0.5527
Sylas,2421,"Broken Stopwatch",84,153,0.5490
Sylas,3157,"Zhonya's Hourglass",593,1081,0.5486
Sylas,2420,Stopwatch,43,81,0.5309
Sylas,6656,Everfrost,951,1792,0.5307
Sylas,3135,"Void Staff",35,68,0.5147
Sylas,3158,"Ionian Boots of Lucidity",863,1683,0.5128
Sylas,3047,"Plated Steelcaps",24,47,0.5106
Sylas,7014,"Eternal Winter",2,4,0.5000
Sylas,3070,"Tear of the Goddess",5,10,0.5000
Sylas,8001,"Anathema's Chains",2,4,0.5000
Sylas,3006,"Berserker's Greaves",3,6,0.5000
Sylas,3040,"Seraph's Embrace",1,2,0.5000
Sylas,3024,"Glacial Buckler",2,4,0.5000
Sylas,3108,"Fiendish Codex",239,499,0.4790
Sylas,1029,"Cloth Armor",21,44,0.4773
Sylas,1082,"Dark Seal",566,1205,0.4697
Sylas,1052,"Amplifying Tome",139,300,0.4633
Sylas,3067,Kindlegem,140,303,0.4620
Sylas,4633,Riftmaker,5,11,0.4545
Sylas,3916,"Oblivion Orb",81,180,0.4500
Sylas,1026,"Blasting Wand",36,81,0.4444
Sylas,4632,"Verdant Barrier",11,25,0.4400
Sylas,3065,"Spirit Visage",3,7,0.4286
Sylas,3859,"Targon's Buckler",3,7,0.4286
Sylas,3211,"Spectre's Cowl",3,7,0.4286
Sylas,3115,"Nashor's Tooth",3,7,0.4286
Sylas,6655,"Luden's Tempest",5,12,0.4167
Sylas,6653,"Liandry's Anguish",9,25,0.3600
Sylas,3191,"Seeker's Armguard",51,144,0.3542
Sylas,1027,"Sapphire Crystal",2,6,0.3333
Sylas,1033,"Null-Magic Mantle",3,10,0.3000
Sylas,1028,"Ruby Crystal",14,47,0.2979
Sylas,1001,Boots,13,46,0.2826
Sylas,3802,"Lost Chapter",28,100,0.2800
Syndra,3067,Kindlegem,3,3,1.0000
Syndra,3851,Frostfang,1,1,1.0000
Syndra,1028,"Ruby Crystal",1,1,1.0000
Syndra,3082,"Warden's Mail",1,1,1.0000
Syndra,1027,"Sapphire Crystal",1,1,1.0000
Syndra,3111,"Mercury's Treads",4,6,0.6667
Syndra,3041,"Mejai's Soulstealer",14,21,0.6667
Syndra,3157,"Zhonya's Hourglass",36,56,0.6429
Syndra,4628,"Horizon Focus",4,7,0.5714
Syndra,3089,"Rabadon's Deathcap",22,39,0.5641
Syndra,2421,"Broken Stopwatch",5,9,0.5556
Syndra,6656,Everfrost,13,24,0.5417
Syndra,3853,"Shard of True Ice",11,21,0.5238
Syndra,1082,"Dark Seal",61,121,0.5041
Syndra,2420,Stopwatch,3,6,0.5000
Syndra,1026,"Blasting Wand",8,16,0.5000
Syndra,3802,"Lost Chapter",4,8,0.5000
Syndra,3191,"Seeker's Armguard",4,8,0.5000
Syndra,3040,"Seraph's Embrace",20,42,0.4762
Syndra,3020,"Sorcerer's Shoes",91,193,0.4715
Syndra,6655,"Luden's Tempest",77,165,0.4667
Syndra,3135,"Void Staff",26,56,0.4643
Syndra,3165,Morellonomicon,6,14,0.4286
Syndra,3158,"Ionian Boots of Lucidity",6,14,0.4286
Syndra,1052,"Amplifying Tome",12,29,0.4138
Syndra,6653,"Liandry's Anguish",8,20,0.4000
Syndra,1058,"Needlessly Large Rod",20,51,0.3922
Syndra,4630,"Blighting Jewel",7,18,0.3889
Syndra,3916,"Oblivion Orb",7,19,0.3684
Syndra,3070,"Tear of the Goddess",17,47,0.3617
Syndra,3108,"Fiendish Codex",7,20,0.3500
Syndra,1001,Boots,2,7,0.2857
Syndra,3102,"Banshee's Veil",4,16,0.2500
Syndra,4629,"Cosmic Drive",1,7,0.1429
TahmKench,3078,"Trinity Force",1,1,1.0000
TahmKench,3140,"Quicksilver Sash",1,1,1.0000
TahmKench,3157,"Zhonya's Hourglass",1,1,1.0000
TahmKench,7019,"Reliquary of the Golden Dawn",1,1,1.0000
TahmKench,3077,Tiamat,3,3,1.0000
TahmKench,3041,"Mejai's Soulstealer",3,3,1.0000
TahmKench,6656,Everfrost,2,2,1.0000
TahmKench,3020,"Sorcerer's Shoes",1,1,1.0000
TahmKench,3853,"Shard of True Ice",1,1,1.0000
TahmKench,2422,"Slightly Magical Footwear",1,1,1.0000
TahmKench,3211,"Spectre's Cowl",16,22,0.7273
TahmKench,3110,"Frozen Heart",5,7,0.7143
TahmKench,3857,"Pauldrons of Whiterock",5,7,0.7143
TahmKench,3143,"Randuin's Omen",12,17,0.7059
TahmKench,1006,"Rejuvenation Bead",2,3,0.6667
TahmKench,3742,"Dead Man's Plate",4,6,0.6667
TahmKench,3193,"Gargoyle Stoneplate",2,3,0.6667
TahmKench,4401,"Force of Nature",3,5,0.6000
TahmKench,3107,Redemption,3,5,0.6000
TahmKench,1082,"Dark Seal",6,10,0.6000
TahmKench,3748,"Titanic Hydra",7,12,0.5833
TahmKench,3075,Thornmail,29,51,0.5686
TahmKench,3068,"Sunfire Aegis",20,36,0.5556
TahmKench,3801,"Crystalline Bracer",6,11,0.5455
TahmKench,3076,"Bramble Vest",54,103,0.5243
TahmKench,3065,"Spirit Visage",12,23,0.5217
TahmKench,6662,"Frostfire Gauntlet",62,122,0.5082
TahmKench,1031,"Chain Vest",3,6,0.5000
TahmKench,3111,"Mercury's Treads",37,74,0.5000
TahmKench,6664,"Turbo Chemtank",4,8,0.5000
TahmKench,1042,Dagger,1,2,0.5000
TahmKench,4629,"Cosmic Drive",1,2,0.5000
TahmKench,3117,"Mobility Boots",1,2,0.5000
TahmKench,3066,"Winged Moonplate",8,16,0.5000
TahmKench,4633,Riftmaker,2,4,0.5000
TahmKench,2420,Stopwatch,2,4,0.5000
TahmKench,1028,"Ruby Crystal",34,70,0.4857
TahmKench,8001,"Anathema's Chains",12,25,0.4800
TahmKench,1011,"Giant's Belt",23,48,0.4792
TahmKench,3047,"Plated Steelcaps",99,210,0.4714
TahmKench,3067,Kindlegem,38,81,0.4691
TahmKench,6660,"Bami's Cinder",6,13,0.4615
TahmKench,3158,"Ionian Boots of Lucidity",6,13,0.4615
TahmKench,3009,"Boots of Swiftness",16,35,0.4571
TahmKench,3190,"Locket of the Iron Solari",50,110,0.4545
TahmKench,3860,"Bulwark of the Mountain",69,152,0.4539
TahmKench,1033,"Null-Magic Mantle",13,31,0.4194
TahmKench,3859,"Targon's Buckler",11,27,0.4074
TahmKench,1029,"Cloth Armor",17,42,0.4048
TahmKench,1057,"Negatron Cloak",4,10,0.4000
TahmKench,3083,"Warmog's Armor",3,8,0.3750
TahmKench,3105,"Aegis of the Legion",2,6,0.3333
TahmKench,6632,"Divine Sunderer",4,12,0.3333
TahmKench,1052,"Amplifying Tome",1,3,0.3333
TahmKench,3115,"Nashor's Tooth",1,3,0.3333
TahmKench,3109,"Knight's Vow",7,23,0.3043
TahmKench,3082,"Warden's Mail",4,15,0.2667
TahmKench,2424,"Broken Stopwatch",1,4,0.2500
TahmKench,3001,"Abyssal Mask",1,4,0.2500
TahmKench,1001,Boots,2,10,0.2000
Taliyah,7013,"Eye of Luden",1,1,1.0000
Taliyah,3513,"Eye of the Herald",2,2,1.0000
Taliyah,3742,"Dead Man's Plate",1,1,1.0000
Taliyah,3040,"Seraph's Embrace",1,1,1.0000
Taliyah,3115,"Nashor's Tooth",1,1,1.0000
Taliyah,1033,"Null-Magic Mantle",1,1,1.0000
Taliyah,4628,"Horizon Focus",5,6,0.8333
Taliyah,3041,"Mejai's Soulstealer",34,48,0.7083
Taliyah,2421,"Broken Stopwatch",14,22,0.6364
Taliyah,3116,"Rylai's Crystal Scepter",14,22,0.6364
Taliyah,3089,"Rabadon's Deathcap",16,26,0.6154
Taliyah,1058,"Needlessly Large Rod",23,38,0.6053
Taliyah,1011,"Giant's Belt",3,5,0.6000
Taliyah,2420,Stopwatch,9,16,0.5625
Taliyah,3157,"Zhonya's Hourglass",69,128,0.5391
Taliyah,4630,"Blighting Jewel",12,23,0.5217
Taliyah,6655,"Luden's Tempest",104,200,0.5200
Taliyah,3135,"Void Staff",29,57,0.5088
Taliyah,1082,"Dark Seal",79,157,0.5032
Taliyah,3145,"Hextech Alternator",2,4,0.5000
Taliyah,4632,"Verdant Barrier",2,4,0.5000
Taliyah,3158,"Ionian Boots of Lucidity",3,6,0.5000
Taliyah,3020,"Sorcerer's Shoes",135,273,0.4945
Taliyah,3165,Morellonomicon,37,75,0.4933
Taliyah,1052,"Amplifying Tome",15,32,0.4688
Taliyah,3102,"Banshee's Veil",14,30,0.4667
Taliyah,6656,Everfrost,26,56,0.4643
Taliyah,1026,"Blasting Wand",19,41,0.4634
Taliyah,3853,"Shard of True Ice",6,13,0.4615
Taliyah,3916,"Oblivion Orb",26,61,0.4262
Taliyah,3108,"Fiendish Codex",12,29,0.4138
Taliyah,3191,"Seeker's Armguard",7,17,0.4118
Taliyah,6653,"Liandry's Anguish",5,13,0.3846
Taliyah,3067,Kindlegem,1,3,0.3333
Taliyah,1029,"Cloth Armor",1,3,0.3333
Taliyah,4629,"Cosmic Drive",1,4,0.2500
Taliyah,1028,"Ruby Crystal",3,12,0.2500
Taliyah,3802,"Lost Chapter",3,12,0.2500
Taliyah,3070,"Tear of the Goddess",1,6,0.1667
Talon,3508,"Essence Reaver",2,2,1.0000
Talon,3057,Sheen,1,1,1.0000
Talon,3748,"Titanic Hydra",2,2,1.0000
Talon,3139,"Mercurial Scimitar",2,2,1.0000
Talon,3211,"Spectre's Cowl",2,2,1.0000
Talon,1031,"Chain Vest",2,2,1.0000
Talon,1057,"Negatron Cloak",2,2,1.0000
Talon,7015,"Ceaseless Hunger",1,1,1.0000
Talon,3051,"Hearthbound Axe",1,1,1.0000
Talon,3006,"Berserker's Greaves",1,1,1.0000
Talon,6632,"Divine Sunderer",1,1,1.0000
Talon,7000,"Sandshrike's Claw",1,1,1.0000
Talon,3036,"Lord Dominik's Regards",7,8,0.8750
Talon,3075,Thornmail,5,6,0.8333
Talon,3066,"Winged Moonplate",3,4,0.7500
Talon,1038,"B. F. Sword",3,4,0.7500
Talon,6676,"The Collector",6,8,0.7500
Talon,3053,"Sterak's Gage",21,33,0.6364
Talon,2421,"Broken Stopwatch",5,8,0.6250
Talon,6694,"Serylda's Grudge",50,80,0.6250
Talon,3076,"Bramble Vest",37,60,0.6167
Talon,3123,"Executioner's Calling",27,44,0.6136
Talon,3035,"Last Whisper",22,36,0.6111
Talon,6631,Stridebreaker,36,60,0.6000
Talon,3117,"Mobility Boots",3,5,0.6000
Talon,3155,Hexdrinker,3,5,0.6000
Talon,3193,"Gargoyle Stoneplate",3,5,0.6000
Talon,1029,"Cloth Armor",3,5,0.6000
Talon,3071,"Black Cleaver",85,142,0.5986
Talon,3158,"Ionian Boots of Lucidity",143,248,0.5766
Talon,3814,"Edge of Night",42,73,0.5753
Talon,3026,"Guardian Angel",9,16,0.5625
Talon,3156,"Maw of Malmortius",5,9,0.5556
Talon,3074,"Ravenous Hydra",5,9,0.5556
Talon,6630,Goredrinker,117,215,0.5442
Talon,6695,"Serpent's Fang",129,239,0.5397
Talon,3009,"Boots of Swiftness",7,13,0.5385
Talon,3047,"Plated Steelcaps",56,105,0.5333
Talon,3134,"Serrated Dirk",40,75,0.5333
Talon,1037,Pickaxe,17,32,0.5313
Talon,3142,"Youmuu's Ghostblade",19,36,0.5278
Talon,6693,"Prowler's Claw",42,80,0.5250
Talon,1036,"Long Sword",78,151,0.5166
Talon,6692,Eclipse,18,35,0.5143
Talon,3042,Muramana,24,47,0.5106
Talon,6691,"Duskblade of Draktharr",27,53,0.5094
Talon,3111,"Mercury's Treads",37,73,0.5068
Talon,3179,"Umbral Glaive",3,6,0.5000
Talon,6671,Galeforce,1,2,0.5000
Talon,3105,"Aegis of the Legion",2,4,0.5000
Talon,1033,"Null-Magic Mantle",1,2,0.5000
Talon,1011,"Giant's Belt",1,2,0.5000
Talon,3133,"Caulfield's Warhammer",37,76,0.4868
Talon,3067,Kindlegem,16,33,0.4848
Talon,3044,Phage,9,19,0.4737
Talon,1028,"Ruby Crystal",14,30,0.4667
Talon,6333,"Death's Dance",5,11,0.4545
Talon,6609,"Chempunk Chainsword",9,21,0.4286
Talon,6029,"Ironspike Whip",5,15,0.3333
Talon,3742,"Dead Man's Plate",1,3,0.3333
Talon,3070,"Tear of the Goddess",9,35,0.2571
Talon,2420,Stopwatch,1,4,0.2500
Talon,1001,Boots,4,24,0.1667
Taric,8001,"Anathema's Chains",4,4,1.0000
Taric,1004,"Faerie Charm",3,3,1.0000
Taric,3916,"Oblivion Orb",3,3,1.0000
Taric,3011,"Chemtech Putrifier",3,3,1.0000
Taric,3157,"Zhonya's Hourglass",1,1,1.0000
Taric,4638,"Watchful Wardstone",2,2,1.0000
Taric,3066,"Winged Moonplate",1,1,1.0000
Taric,3858,"Relic Shield",1,1,1.0000
Taric,3854,"Steel Shoulderguards",1,1,1.0000
Taric,3040,"Seraph's Embrace",1,1,1.0000
Taric,1027,"Sapphire Crystal",1,1,1.0000
Taric,1052,"Amplifying Tome",2,2,1.0000
Taric,3050,"Zeke's Convergence",6,7,0.8571
Taric,1011,"Giant's Belt",5,6,0.8333
Taric,4643,"Vigilant Wardstone",5,7,0.7143
Taric,3158,"Ionian Boots of Lucidity",31,46,0.6739
Taric,3801,"Crystalline Bracer",4,6,0.6667
Taric,3114,"Forbidden Idol",6,9,0.6667
Taric,3001,"Abyssal Mask",2,3,0.6667
Taric,6617,"Moonstone Renewer",4,6,0.6667
Taric,3190,"Locket of the Iron Solari",44,70,0.6286
Taric,3024,"Glacial Buckler",5,8,0.6250
Taric,3860,"Bulwark of the Mountain",54,88,0.6136
Taric,3109,"Knight's Vow",11,18,0.6111
Taric,3009,"Boots of Swiftness",10,18,0.5556
Taric,3070,"Tear of the Goddess",30,55,0.5455
Taric,3107,Redemption,2,4,0.5000
Taric,3082,"Warden's Mail",2,4,0.5000
Taric,3211,"Spectre's Cowl",1,2,0.5000
Taric,6671,Galeforce,1,2,0.5000
Taric,1028,"Ruby Crystal",10,21,0.4762
Taric,3076,"Bramble Vest",4,9,0.4444
Taric,3047,"Plated Steelcaps",23,52,0.4423
Taric,3067,Kindlegem,22,51,0.4314
Taric,2065,"Shurelya's Battlesong",14,35,0.4000
Taric,3859,"Targon's Buckler",6,17,0.3529
Taric,3143,"Randuin's Omen",2,6,0.3333
Taric,4642,"Bandleglass Mirror",1,3,0.3333
Taric,3110,"Frozen Heart",4,12,0.3333
Taric,6632,"Divine Sunderer",1,3,0.3333
Taric,3857,"Pauldrons of Whiterock",4,14,0.2857
Taric,1036,"Long Sword",1,4,0.2500
Taric,3222,"Mikael's Blessing",1,4,0.2500
Taric,1029,"Cloth Armor",7,28,0.2500
Taric,3111,"Mercury's Treads",6,24,0.2500
Taric,3855,"Runesteel Spaulders",1,6,0.1667
Teemo,2423,"Perfectly Timed Stopwatch",1,1,1.0000
Teemo,1031,"Chain Vest",1,1,1.0000
Teemo,3067,Kindlegem,2,2,1.0000
Teemo,3513,"Eye of the Herald",1,1,1.0000
Teemo,3143,"Randuin's Omen",4,4,1.0000
Teemo,3105,"Aegis of the Legion",2,2,1.0000
Teemo,3086,Zeal,1,1,1.0000
Teemo,3076,"Bramble Vest",1,1,1.0000
Teemo,3082,"Warden's Mail",2,2,1.0000
Teemo,3107,Redemption,1,1,1.0000
Teemo,3152,"Hextech Rocketbelt",2,2,1.0000
Teemo,3033,"Mortal Reminder",1,1,1.0000
Teemo,3089,"Rabadon's Deathcap",8,11,0.7273
Teemo,2420,Stopwatch,10,14,0.7143
Teemo,3140,"Quicksilver Sash",2,3,0.6667
Teemo,3047,"Plated Steelcaps",21,32,0.6563
Teemo,3135,"Void Staff",24,38,0.6316
Teemo,3191,"Seeker's Armguard",13,21,0.6190
Teemo,6670,Noonquiver,3,5,0.6000
Teemo,2421,"Broken Stopwatch",13,22,0.5909
Teemo,3091,"Wit's End",26,45,0.5778
Teemo,3102,"Banshee's Veil",12,21,0.5714
Teemo,1011,"Giant's Belt",9,16,0.5625
Teemo,3041,"Mejai's Soulstealer",5,9,0.5556
Teemo,4633,Riftmaker,108,198,0.5455
Teemo,3193,"Gargoyle Stoneplate",6,11,0.5455
Teemo,3157,"Zhonya's Hourglass",48,89,0.5393
Teemo,3108,"Fiendish Codex",7,13,0.5385
Teemo,3115,"Nashor's Tooth",152,284,0.5352
Teemo,3006,"Berserker's Greaves",124,241,0.5145
Teemo,6653,"Liandry's Anguish",19,38,0.5000
Teemo,6673,"Immortal Shieldbow",15,30,0.5000
Teemo,1058,"Needlessly Large Rod",11,22,0.5000
Teemo,4630,"Blighting Jewel",6,12,0.5000
Teemo,4635,"Leeching Leer",12,24,0.5000
Teemo,3111,"Mercury's Treads",4,8,0.5000
Teemo,6672,"Kraken Slayer",1,2,0.5000
Teemo,1082,"Dark Seal",29,61,0.4754
Teemo,1042,Dagger,6,13,0.4615
Teemo,1029,"Cloth Armor",11,24,0.4583
Teemo,4637,"Demonic Embrace",14,31,0.4516
Teemo,3916,"Oblivion Orb",19,43,0.4419
Teemo,3020,"Sorcerer's Shoes",25,59,0.4237
Teemo,1052,"Amplifying Tome",18,44,0.4091
Teemo,1057,"Negatron Cloak",2,5,0.4000
Teemo,1028,"Ruby Crystal",6,15,0.4000
Teemo,1026,"Blasting Wand",18,46,0.3913
Teemo,3165,Morellonomicon,16,42,0.3810
Teemo,1036,"Long Sword",3,8,0.3750
Teemo,3009,"Boots of Swiftness",4,11,0.3636
Teemo,3802,"Lost Chapter",2,6,0.3333
Teemo,3051,"Hearthbound Axe",2,6,0.3333
Teemo,1001,Boots,3,9,0.3333
Teemo,4632,"Verdant Barrier",2,6,0.3333
Teemo,3853,"Shard of True Ice",1,3,0.3333
Teemo,3124,"Guinsoo's Rageblade",1,3,0.3333
Teemo,1033,"Null-Magic Mantle",2,8,0.2500
Teemo,3123,"Executioner's Calling",1,4,0.2500
Teemo,4629,"Cosmic Drive",1,4,0.2500
Teemo,1043,"Recurve Bow",4,18,0.2222
Teemo,3153,"Blade of The Ruined King",2,9,0.2222
Teemo,1053,"Vampiric Scepter",1,5,0.2000
Thresh,3140,"Quicksilver Sash",1,1,1.0000
Thresh,1043,"Recurve Bow",1,1,1.0000
Thresh,3006,"Berserker's Greaves",2,2,1.0000
Thresh,4401,"Force of Nature",3,3,1.0000
Thresh,1042,Dagger,3,3,1.0000
Thresh,3211,"Spectre's Cowl",1,1,1.0000
Thresh,6672,"Kraken Slayer",1,1,1.0000
Thresh,1026,"Blasting Wand",1,1,1.0000
Thresh,3094,"Rapid Firecannon",1,1,1.0000
Thresh,3513,"Eye of the Herald",1,1,1.0000
Thresh,3864,"Black Mist Scythe",1,1,1.0000
Thresh,2420,Stopwatch,25,29,0.8621
Thresh,3108,"Fiendish Codex",6,7,0.8571
Thresh,3066,"Winged Moonplate",13,17,0.7647
Thresh,1082,"Dark Seal",3,4,0.7500
Thresh,4643,"Vigilant Wardstone",51,75,0.6800
Thresh,3001,"Abyssal Mask",16,24,0.6667
Thresh,3742,"Dead Man's Plate",16,24,0.6667
Thresh,7019,"Reliquary of the Golden Dawn",2,3,0.6667
Thresh,8001,"Anathema's Chains",43,65,0.6615
Thresh,3024,"Glacial Buckler",108,165,0.6545
Thresh,1057,"Negatron Cloak",41,63,0.6508
Thresh,3075,Thornmail,32,50,0.6400
Thresh,3222,"Mikael's Blessing",46,72,0.6389
Thresh,3050,"Zeke's Convergence",175,280,0.6250
Thresh,3107,Redemption,130,211,0.6161
Thresh,2421,"Broken Stopwatch",19,31,0.6129
Thresh,4638,"Watchful Wardstone",3,5,0.6000
Thresh,3143,"Randuin's Omen",3,5,0.6000
Thresh,2065,"Shurelya's Battlesong",219,371,0.5903
Thresh,3157,"Zhonya's Hourglass",11,19,0.5789
Thresh,3114,"Forbidden Idol",51,91,0.5604
Thresh,1006,"Rejuvenation Bead",11,20,0.5500
Thresh,3109,"Knight's Vow",101,185,0.5459
Thresh,3009,"Boots of Swiftness",140,258,0.5426
Thresh,3860,"Bulwark of the Mountain",78,148,0.5270
Thresh,3111,"Mercury's Treads",64,122,0.5246
Thresh,3190,"Locket of the Iron Solari",819,1564,0.5237
Thresh,3857,"Pauldrons of Whiterock",864,1658,0.5211
Thresh,3117,"Mobility Boots",632,1223,0.5168
Thresh,3047,"Plated Steelcaps",62,120,0.5167
Thresh,3855,"Runesteel Spaulders",208,404,0.5149
Thresh,3158,"Ionian Boots of Lucidity",271,535,0.5065
Thresh,3110,"Frozen Heart",9,18,0.5000
Thresh,3801,"Crystalline Bracer",62,124,0.5000
Thresh,3083,"Warmog's Armor",1,2,0.5000
Thresh,3082,"Warden's Mail",9,18,0.5000
Thresh,3191,"Seeker's Armguard",1,2,0.5000
Thresh,6664,"Turbo Chemtank",1,2,0.5000
Thresh,6617,"Moonstone Renewer",3,6,0.5000
Thresh,3067,Kindlegem,495,1002,0.4940
Thresh,1028,"Ruby Crystal",176,358,0.4916
Thresh,3076,"Bramble Vest",72,148,0.4865
Thresh,1011,"Giant's Belt",48,99,0.4848
Thresh,3859,"Targon's Buckler",13,28,0.4643
Thresh,1052,"Amplifying Tome",5,11,0.4545
Thresh,1004,"Faerie Charm",18,41,0.4390
Thresh,1033,"Null-Magic Mantle",64,146,0.4384
Thresh,1031,"Chain Vest",2,5,0.4000
Thresh,1029,"Cloth Armor",114,292,0.3904
Thresh,3854,"Steel Shoulderguards",15,39,0.3846
Thresh,3105,"Aegis of the Legion",13,34,0.3824
Thresh,2423,"Perfectly Timed Stopwatch",11,29,0.3793
Thresh,2424,"Broken Stopwatch",7,21,0.3333
Thresh,6660,"Bami's Cinder",1,3,0.3333
Thresh,4642,"Bandleglass Mirror",7,22,0.3182
Thresh,1027,"Sapphire Crystal",6,20,0.3000
Thresh,3858,"Relic Shield",1,4,0.2500
Thresh,1001,Boots,1,8,0.1250
Tristana,3057,Sheen,1,1,1.0000
Tristana,7006,Typhoon,1,1,1.0000
Tristana,6692,Eclipse,1,1,1.0000
Tristana,3075,Thornmail,1,1,1.0000
Tristana,6675,"Navori Quickblades",1,1,1.0000
Tristana,1011,"Giant's Belt",1,1,1.0000
Tristana,3135,"Void Staff",1,1,1.0000
Tristana,6035,"Silvermere Dawn",1,1,1.0000
Tristana,4636,"Night Harvester",1,1,1.0000
Tristana,3864,"Black Mist Scythe",1,1,1.0000
Tristana,3862,"Spectral Sickle",1,1,1.0000
Tristana,3513,"Eye of the Herald",1,1,1.0000
Tristana,3133,"Caulfield's Warhammer",1,1,1.0000
Tristana,3157,"Zhonya's Hourglass",1,1,1.0000
Tristana,3051,"Hearthbound Axe",1,1,1.0000
Tristana,3156,"Maw of Malmortius",16,20,0.8000
Tristana,1057,"Negatron Cloak",4,5,0.8000
Tristana,3095,Stormrazor,24,31,0.7742
Tristana,2421,"Broken Stopwatch",35,46,0.7609
Tristana,3155,Hexdrinker,11,15,0.7333
Tristana,3091,"Wit's End",6,9,0.6667
Tristana,3085,"Runaan's Hurricane",2,3,0.6667
Tristana,3134,"Serrated Dirk",2,3,0.6667
Tristana,3072,Bloodthirster,56,87,0.6437
Tristana,3139,"Mercurial Scimitar",9,14,0.6429
Tristana,6676,"The Collector",9,14,0.6429
Tristana,1053,"Vampiric Scepter",34,54,0.6296
Tristana,7007,"Wyrmfallen Sacrifice",5,8,0.6250
Tristana,3031,"Infinity Edge",291,469,0.6205
Tristana,3026,"Guardian Angel",61,99,0.6162
Tristana,3094,"Rapid Firecannon",22,36,0.6111
Tristana,1038,"B. F. Sword",179,298,0.6007
Tristana,3033,"Mortal Reminder",36,62,0.5806
