matchUp,winRate,totalMatches,boots,faerieCharm,rejuvenationBead,giantsBelt,cloakOfAgility,blastingWand,sapphireCrystal,rubyCrystal,clothArmor,chainVest,nullMagicMantle,emberKnife,longSword,pickAxe,bfSword,hailBlade,dagger,recurveBow,amplifyingTome,vampiricScepter,doransShield,doransBlade,doransRing,negatronCloak,needlesslyLargeRod,darkSeal,cull,healthPotion,totalBiscuit,kircheisShard,refillablePot,corruptingPot,guardiansHorn,poroSnax,controlWard,shurelyasBattlesong,elixirIron,elixirSorcery,elixirWrath,minioDematerializer,commencingStopwatch,stopwatch,brokenStopwatch,magicalFootwear,timedStopwatch,abyssalMask,archangelsStaff,manamune,bersekersGreaves,bootsSwiftness,chemtechPutrifier,sorcerersShoes,glacialBuckler,guardianAngel,infinityEdge,mortalReminder,lastWhisper,dominiksRegards,seraphsEmbrace,mejaisSoulstealers,muramana,phage,phantomDancer,platedSteelcaps,zekesConvergence,hearthboundAxe,steraksGage,sheen,spiritVisage,wingedMoonplate,kindlegem,sunfireAegis,tearGoddess,blackCleaver,bloodthirster,ravenousHydra,thornmail,brambleVest,tiamat,trinityForce,wardensMail,warmogsArmor,runaanHurricane,zeal,rabadonDeathcap,witsEnd,rapidFirecannon,stormrazor,lichBane,bansheesVeil,aegisLegion,redemption,fiendishCodex,knightsVow,frozenHeart,mercuryTreads,guardiansOrb,aetherWisp,forbiddenIdol,nashorsTooth,rylaiScepter,mobilityBoots,executionersCalling,guinsoosRageblade,caulfieldWarhammer,serratedDirk,voidStaff,mercurialScimitar,quicksilverSash,youmuuGhostblade,randuinOmen,hextechAlternator,hextechRocketbelt,bladeRuinedKing,hexDrinker,mawOfMalmortius,zhonyaHourglass,ionianBoots,morellonomicon,guardiansBlade,umbralGlaive,hullbreaker,guardiansHammer,locketSolari,seekersArmguard,gargoyleStoneplate,spectresCowl,mikaelsBlessing,scarecrowEffigy,stealthWard,farsightAlternation,oracleLens,yourCut,ardentCenser,essenceReaver,eyeHerald,kalistaSpear,deadMansPlate,titanicHydra,crystallineBracer,lostChapter,edgeNight,spellthiefsEdge,frostFang,shardTrueIce,steelShoulderguards,runesteelSpaulders,pauldronsWhiterock,relicShield,targonBuckler,bulwarkMountain,spectralSickle,harrowingCrescent,blackMistScythe,oblivionOrb,imperialMandate,forceNature,goldenSpatula,horizonFocus,cosmicDrive,blightingJewel,verdantJewel,riftmaker,leechingLeer,nightHarvester,demonicEmbrace,watchfulWardstone,bandleglassMirror,vigilantWardstone,ironspikeWhip,silvermereDawn,deathsDance,chempunkChainsword,staffFlowingWater,moonstoneRenwer,goredrinker,stridebreaker,divineSunderer,liandrysAnguish,ludensTempest,everFrost,bamisCinder,frostfireGauntlet,turbochemtank,noonquiver,galeForce,krakenSlayer,immortalShieldbow,navoriQuickblades,theCollector,rageknife,duskbladeDraktharr,eclipse,prowersClaw,seryldasGrudge,serpentsFang,sandshrikesClaw,syzygy,draktharrShadowcarver,turbochargedHexperiment,forgefireCrest,rimeforgedGrasp,typhoon,wyrmfallenSacrifice,bloodward,icathiasCurse,vespertide,upgradedAeropack,liandrysLament,eyeLuden,eternalWinter,ceaselessHunger,dreamShatter,deicide,infinityForce,reliquaryGoldenDawn,shurelyasRequiem,starCaster,seatCommand,anathemasChains
aphelios|draven,0.555556,27,0,0,0,0,0.021164,0,0,0,0,0,0,0,0.015873,0.031746,0.047619,0,0.026455,0,0,0.010582,0,0.100529,0,0,0,0,0,0,0,0,0.010582,0,0,0,0.00529101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126984,0,0,0,0,0.00529101,0.021164,0,0,0.037037,0,0,0,0,0.021164,0.00529101,0,0.00529101,0,0,0,0,0,0,0,0,0.00529101,0,0,0,0,0,0,0,0.0582011,0.026455,0,0.00529101,0,0,0,0,0,0,0,0,0,0.010582,0,0,0,0,0,0,0,0,0,0.00529101,0,0,0.00529101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00529101,0.137566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037,0.0582011,0.047619,0,0.026455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aphelios|drmundo,0.833333,24,0,0,0,0,0.0238095,0,0,0,0,0,0,0,0.0119048,0.0357143,0.0416667,0,0,0,0,0.00595238,0,0.0595238,0,0,0,0,0.00595238,0.00595238,0,0,0.0119048,0,0,0,0.00595238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.00595238,0.0357143,0.00595238,0,0.0595238,0,0,0,0,0.0297619,0.00595238,0,0,0,0,0,0,0,0,0,0,0.0119048,0,0,0,0,0,0,0,0.0654762,0.00595238,0,0,0,0,0,0,0,0,0,0,0,0.00595238,0,0,0,0,0,0,0,0,0,0.00595238,0,0,0,0,0,0,0,0,0.00595238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119048,0.130952,0,0.00595238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297619,0.0892857,0.0178571,0,0.0178571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aphelios|kalista,0.692308,26,0.00549451,0,0,0,0.0274725,0,0,0,0,0,0,0,0.00549451,0.010989,0.0274725,0,0.0384615,0,0,0.00549451,0,0.0879121,0,0,0,0,0,0,0,0,0,0,0,0,0.010989,0,0,0,0,0,0,0,0.00549451,0,0,0,0,0,0.131868,0,0,0,0,0.010989,0.0384615,0,0.0164835,0.0164835,0,0,0,0,0.0274725,0,0,0.00549451,0,0,0,0,0,0,0,0,0.00549451,0,0,0,0,0,0,0,0.0604396,0.0164835,0,0,0.00549451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032967,0.10989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043956,0.0659341,0.0274725,0,0.021978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aphelios|karma,0.552632,38,0.0037594,0,0,0,0.0300752,0,0,0,0.0037594,0,0.0037594,0,0.0112782,0.0263158,0.0263158,0,0.0037594,0,0,0.0112782,0,0.0488722,0,0,0,0,0.0075188,0,0,0,0.018797,0,0,0,0.0150376,0,0,0,0,0,0,0.0037594,0,0,0,0,0,0,0.135338,0,0,0,0,0.0112782,0.0676692,0.0037594,0.018797,0.0225564,0,0,0,0,0.0075188,0,0,0,0,0,0,0,0,0,0,0,0.0075188,0,0,0,0,0,0,0,0.0864662,0.0075188,0,0,0,0,0,0,0,0,0,0,0,0.0037594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150376,0.12782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075188,0.037594,0.0714286,0.0263158,0,0.0300752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aphelios|kindred,0.545455,22,0,0,0,0,0.025974,0,0,0,0.00649351,0,0,0,0,0.0324675,0.025974,0,0.012987,0,0,0,0,0.0844156,0,0,0,0,0,0,0,0,0.025974,0,0,0,0.0194805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12987,0,0,0,0,0,0.0454545,0,0.00649351,0.0194805,0,0,0,0,0.025974,0.012987,0,0.00649351,0,0,0,0,0,0,0,0,0.012987,0,0,0,0,0,0,0,0.0584416,0.025974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649351,0,0,0,0,0,0,0,0,0.00649351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012987,0.12987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779221,0.0519481,0.012987,0,0.0194805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aphelios|leesin,0.571429,56,0.00255102,0,0,0,0.0357143,0,0,0,0,0,0.00255102,0,0.0127551,0.0102041,0.0280612,0,0.0102041,0,0,0.00510204,0,0.0714286,0,0,0,0,0.00510204,0.00255102,0,0,0.0127551,0,0,0,0.0178571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132653,0,0,0,0,0.0127551,0.0484694,0.00510204,0.00510204,0.0408163,0,0,0,0,0.0382653,0,0,0,0,0,0,0,0,0,0,0,0.00510204,0,0,0,0,0,0,0,0.0790816,0.0102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255102,0,0,0.00255102,0,0,0,0,0,0.00255102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102041,0.130102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255102,0.0255102,0.0790816,0.0306122,0,0.0127551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aphelios|lucian,0.538462,26,0,0,0,0,0.0274725,0,0,0,0,0,0,0,0.010989,0.021978,0.0164835,0,0.00549451,0,0,0,0.010989,0.10989,0,0,0,0,0.00549451,0,0,0,0.021978,0,0,0,0.010989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0.0384615,0.00549451,0.00549451,0.0274725,0,0,0,0,0.032967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604396,0.0164835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549451,0,0.00549451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164835,0.126374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010989,0.0659341,0.043956,0.021978,0,0.0164835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aphelios|sett,0.515152,33,0,0,0,0,0.021645,0,0,0,0,0.004329,0.004329,0,0.021645,0.017316,0.012987,0,0.012987,0,0,0.004329,0,0.0649351,0,0,0,0,0,0,0,0,0.012987,0,0,0,0.021645,0,0,0,0,0,0,0.004329,0.004329,0,0,0,0,0,0.134199,0,0,0,0,0.004329,0.0562771,0,0.021645,0.030303,0,0,0,0,0.012987,0.004329,0,0,0,0,0,0,0,0,0,0,0.00865801,0,0,0,0,0,0,0,0.0692641,0.017316,0,0,0.004329,0,0,0,0,0,0,0,0,0.004329,0,0,0,0,0,0,0,0,0,0.004329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004329,0.138528,0,0.004329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562771,0.034632,0.0519481,0,0.025974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aphelios|sylas,0.517241,29,0.00985222,0,0,0,0.0197044,0,0,0,0,0,0.00492611,0,0.0246305,0.0197044,0.0147783,0,0.0344828,0,0,0.00985222,0,0.0689655,0,0,0,0,0,0,0,0,0.0197044,0,0,0,0.0147783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128079,0,0,0,0,0.00492611,0.0295567,0.00985222,0.00985222,0.0295567,0,0,0,0,0.0147783,0.00492611,0,0,0,0,0,0,0,0,0,0,0.00985222,0,0,0,0,0,0,0,0.0738916,0.0147783,0,0.00492611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00492611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00985222,0.133005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00492611,0.0344828,0.0689655,0.0344828,0,0.0246305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aphelios|tristana,0.677419,31,0,0,0,0,0.0138249,0,0,0,0,0,0,0,0.0138249,0.0322581,0.0184332,0,0.0184332,0,0,0,0,0.105991,0,0,0,0,0.0138249,0.00460829,0,0,0.0138249,0,0,0,0.0230415,0,0,0,0,0,0,0.00460829,0,0,0,0,0,0,0.138249,0,0,0,0,0.00460829,0.0322581,0,0,0.0138249,0,0,0,0,0.0322581,0,0,0,0,0,0,0,0,0,0,0,0.00460829,0,0,0,0,0,0,0,0.0645161,0.0230415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00921659,0.133641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506912,0.0414747,0.046083,0,0.00921659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aphelios|varus,0.625,24,0,0,0,0,0.0357143,0,0,0,0,0,0.00595238,0,0.0238095,0.0178571,0.0119048,0,0.00595238,0,0,0.0119048,0,0.0654762,0,0.00595238,0,0,0,0,0,0,0.0238095,0,0,0,0.0119048,0,0,0,0,0,0,0.00595238,0,0,0,0,0,0,0.142857,0,0,0,0,0,0.0595238,0,0.00595238,0.0238095,0,0,0,0,0.0178571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595238,0.0238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238,0,0,0.00595238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238,0.136905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238,0.0357143,0.0416667,0.0595238,0,0.0416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aphelios|viego,0.612903,62,0.00230415,0,0,0,0.0253456,0,0,0,0.00460829,0,0.00230415,0,0.00921659,0.00460829,0.0322581,0,0.0368664,0,0,0.00230415,0,0.078341,0,0.00230415,0,0,0.00460829,0.00230415,0,0,0.0138249,0,0,0,0.0184332,0,0,0,0,0,0,0.00460829,0,0,0,0,0,0,0.138249,0,0,0,0,0.00921659,0.046083,0.00460829,0.00921659,0.00921659,0,0,0,0,0.0184332,0,0,0,0,0,0,0,0,0,0,0,0.00460829,0,0,0,0,0,0,0,0.0599078,0.0253456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115207,0.131336,0,0,0,0.00230415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230415,0.0414747,0.0576037,0.0391705,0,0.0138249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bard|karma,0.571429,21,0,0.0204082,0,0.00680272,0,0,0,0.0272109,0.0340136,0,0,0,0,0,0,0,0,0,0.0136054,0,0,0,0,0.0136054,0,0.00680272,0,0,0,0,0.00680272,0,0,0,0.0884354,0.047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272109,0.00680272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680272,0.00680272,0,0.0136054,0,0,0,0,0,0,0.0272109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884354,0,0,0,0,0,0.0748299,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,0.00680272,0,0,0,0,0.102041,0,0,0,0,0.0204082,0.0204082,0,0,0,0.0136054,0.00680272,0,0,0,0,0,0.00680272,0,0,0,0,0,0,0.0204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136054
caitlyn|ezreal,0.607143,28,0,0,0,0,0.0408163,0,0,0,0,0.00510204,0,0,0.0204082,0.00510204,0.0204082,0,0.00510204,0,0,0.00510204,0,0.0867347,0,0,0,0,0.00510204,0,0,0.00510204,0.0102041,0,0,0,0.00510204,0,0,0,0,0,0,0.00510204,0,0,0,0,0,0,0.137755,0,0,0,0,0.00510204,0.0357143,0.00510204,0.0102041,0.0510204,0,0,0,0,0.0867347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102041,0,0,0.00510204,0.0153061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255102,0.117347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00510204,0.0408163,0.00510204,0.0867347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
camille|karma,0.666667,21,0.0136054,0,0,0.0136054,0,0,0,0.0136054,0.00680272,0,0.00680272,0,0.0204082,0.0136054,0,0,0,0,0,0.0136054,0.00680272,0.0748299,0,0,0,0,0,0,0,0,0.0272109,0,0,0,0.0272109,0,0,0,0,0,0,0.00680272,0,0.0136054,0,0,0,0,0,0,0,0,0,0.0136054,0,0,0,0,0,0,0,0.0272109,0,0.0816327,0,0,0.0340136,0,0,0,0,0,0,0,0,0.0884354,0,0,0.0272109,0.0408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680272,0,0,0,0,0,0,0,0,0.00680272,0,0,0,0,0,0,0,0,0,0,0,0,0.0272109,0,0,0,0.0136054,0,0,0,0,0,0,0,0.0884354,0.00680272,0.047619,0,0,0,0,0,0,0.0136054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680272,0,0,0,0,0,0.102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680272
camille|leesin,0.642857,42,0.0102041,0,0,0.00340136,0,0,0,0.0272109,0,0.00680272,0.00340136,0,0.0204082,0.0102041,0,0,0,0,0,0.00680272,0.0306122,0.0680272,0,0.00340136,0,0,0.00680272,0,0.00340136,0,0.0238095,0,0,0,0.0272109,0,0,0,0,0,0,0,0,0.0136054,0,0,0,0,0,0,0,0,0,0.00680272,0,0,0,0,0,0,0,0.0136054,0,0.0680272,0,0,0.0238095,0.00340136,0,0,0.00340136,0,0,0,0,0.0544218,0,0.0136054,0.0306122,0.0238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136054,0,0,0,0,0,0,0.0204082,0,0.0204082,0,0,0,0,0,0,0,0,0,0,0,0,0.037415,0,0,0,0.00680272,0,0,0,0,0,0,0,0.0782313,0.0442177,0.0204082,0,0,0,0,0,0,0.0136054,0,0,0,0,0,0,0,0,0.00340136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136054,0.0136054,0,0,0,0,0.115646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
camille|nautilus,0.68,25,0.00571429,0,0,0.00571429,0,0,0,0.00571429,0,0,0,0,0.0114286,0.0114286,0.00571429,0,0,0,0,0.0114286,0.0285714,0.0857143,0,0,0,0,0.0114286,0,0.00571429,0,0.0285714,0,0,0,0.0114286,0,0,0,0,0,0.00571429,0.00571429,0,0.0228571,0,0,0,0,0,0,0,0,0,0.0114286,0,0,0,0,0,0,0,0.0342857,0,0.0342857,0,0,0.0285714,0,0,0,0.00571429,0,0,0,0,0.0571429,0,0,0.0285714,0.0342857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114286,0,0,0,0,0,0,0.00571429,0,0.0114286,0,0,0,0,0,0,0,0,0,0,0,0,0.0628571,0,0,0,0.00571429,0,0,0,0,0,0,0,0.08,0.0342857,0.0228571,0,0,0,0,0,0,0.0171429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114286,0,0,0,0,0.102857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
camille|sett,0.583333,24,0,0,0,0.0119048,0,0,0,0.0178571,0,0,0.00595238,0,0.0357143,0.0119048,0,0,0,0,0,0.0119048,0.00595238,0.107143,0,0,0,0,0.00595238,0,0,0,0.0178571,0,0,0,0.0297619,0,0,0,0,0,0,0,0,0.0297619,0,0,0,0,0,0,0,0,0,0.0119048,0,0,0,0,0,0,0,0.0238095,0,0.0714286,0,0,0.0238095,0.0119048,0.00595238,0,0.00595238,0,0,0,0,0.0416667,0,0,0.0297619,0.0297619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119048,0,0.00595238,0,0,0,0,0,0,0,0,0,0,0,0,0.0357143,0,0,0,0.0119048,0,0,0,0,0,0,0,0.077381,0.0357143,0.0297619,0,0,0,0,0,0,0.0297619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238,0.00595238,0,0,0,0,0.0952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diana|aphelios,0.527778,36,0.00396825,0,0,0.00396825,0,0.0198413,0,0.00793651,0.0119048,0,0,0,0,0,0,0,0,0,0.0238095,0,0,0,0,0,0.015873,0.0873016,0,0,0,0,0.0238095,0,0,0,0.0277778,0,0,0,0,0,0,0.00793651,0,0,0,0,0,0,0,0,0,0.126984,0,0,0,0,0,0,0,0.00793651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396825,0,0,0,0,0.00793651,0,0,0.00793651,0,0,0.00793651,0,0.00396825,0,0.0436508,0,0,0,0,0,0,0.0198413,0,0,0,0,0.00793651,0.103175,0,0,0,0.0793651,0.00396825,0.0277778,0,0,0,0,0,0.0119048,0,0,0,0,0.00396825,0.00396825,0.134921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198413,0,0,0,0,0,0.00793651,0.00396825,0.0277778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diana|draven,0.545455,22,0,0,0,0,0,0.012987,0,0.012987,0.00649351,0,0,0,0,0,0,0,0.012987,0.012987,0.025974,0,0,0,0,0,0.0194805,0.0714286,0,0,0,0,0.025974,0,0,0,0.00649351,0,0,0,0,0,0,0,0.00649351,0,0,0,0,0,0,0,0,0.116883,0,0,0,0,0,0,0,0.025974,0,0,0,0.00649351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649351,0,0,0,0,0.012987,0,0,0.012987,0,0,0.012987,0,0,0,0.0584416,0,0,0,0,0,0,0.012987,0,0,0,0,0.00649351,0.0974026,0,0,0,0.103896,0.00649351,0.012987,0,0,0,0,0,0,0,0,0,0,0.012987,0.00649351,0.116883,0,0,0,0.00649351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038961,0,0,0,0,0,0.012987,0,0.025974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diana|sylas,0.571429,35,0,0,0,0,0,0.00408163,0,0.00816326,0,0,0,0,0,0,0,0,0.00816326,0,0.0244898,0,0,0,0,0,0.00816326,0.0612245,0,0,0,0,0.0163265,0,0,0,0.0163265,0,0,0,0,0,0,0.00816326,0,0.00408163,0,0,0,0,0,0,0,0.130612,0,0,0,0,0,0,0,0.0163265,0,0,0,0.00408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00408163,0,0,0,0,0.00408163,0,0,0.0122449,0,0,0.00408163,0,0,0,0.0693878,0,0,0,0,0,0,0.0244898,0,0,0,0,0.00408163,0.0897959,0,0,0,0.102041,0,0.0367347,0,0,0,0,0,0.00408163,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408163,0,0,0,0,0,0.0163265,0.0122449,0.0326531,0,0.00816326,0.00408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
